Text,Labels,Normalisasi,Tokenized_Text,Stemmed_Text
klau tunda milu jatuh ny panjang jabat aja buka nya kelar pilpres hahahahaha,negatif,kalau tunda milu jatuh nya panjang jabat saja buka nya kelar pilpres hahahahaha,"['kalau', 'tunda', 'milu', 'jatuh', 'nya', 'panjang', 'jabat', 'saja', 'buka', 'nya', 'kelar', 'pilpres', 'hahahahaha']","['kalau', 'tunda', 'milu', 'jatuh', 'nya', 'panjang', 'jabat', 'saja', 'buka', 'nya', 'kelar', 'pilpr', 'hahahahaha']"
milu tunda milu rame wkwkwkw angger milu enek wae wkwkw,positif,milu tunda milu rame wkwkwkw angger milu enek wae wkwkw,"['milu', 'tunda', 'milu', 'rame', 'wkwkwkw', 'angger', 'milu', 'enek', 'wae', 'wkwkw']","['milu', 'tunda', 'milu', 'rame', 'wkwkwkw', 'angger', 'milu', 'enek', 'wae', 'wkwkw']"
milu d tunda,negatif,milu di tunda,"['milu', 'di', 'tunda']","['milu', 'di', 'tunda']"
buka rela milu tunda jabat jokowi masuk penjara,negatif,buka rela milu tunda jabat jokowi masuk penjara,"['buka', 'rela', 'milu', 'tunda', 'jabat', 'jokowi', 'masuk', 'penjara']","['buka', 'rela', 'milu', 'tunda', 'jabat', 'jokowi', 'masuk', 'penjara']"
wajib lawan alas utk tunda milu nih    ,negatif,wajib lawan alas untuk tunda milu nih,"['wajib', 'lawan', 'alas', 'untuk', 'tunda', 'milu', 'nih']","['wajib', 'lawan', 'ala', 'untuk', 'tunda', 'milu', 'nih']"
kalo petinggi parpol yg jerat milu ya tunda milu lawan kotak kosong,negatif,kalo petinggi parpol yang jerat milu ya tunda milu lawan kotak kosong,"['kalo', 'petinggi', 'parpol', 'yang', 'jerat', 'milu', 'ya', 'tunda', 'milu', 'lawan', 'kotak', 'kosong']","['kalo', 'petinggi', 'parpol', 'yang', 'jerat', 'milu', 'ya', 'tunda', 'milu', 'lawan', 'kotak', 'kosong']"
molaik sebar takut modus tunda milu,negatif,molaik sebar takut modus tunda milu,"['molaik', 'sebar', 'takut', 'modus', 'tunda', 'milu']","['molaik', 'sebar', 'takut', 'modu', 'tunda', 'milu']"
gimana tunda milu kayak negara punya parpol rakyat bilang bikin tawar ya hehehe,positif,bagaimana tunda milu kayak negara punya parpol rakyat bilang bikin tawar ya hehehe,"['bagaimana', 'tunda', 'milu', 'kayak', 'negara', 'punya', 'parpol', 'rakyat', 'bilang', 'bikin', 'tawar', 'ya', 'hehehe']","['bagaimana', 'tunda', 'milu', 'kayak', 'negara', 'punya', 'parpol', 'rakyat', 'bilang', 'bikin', 'tawar', 'ya', 'heheh']"
shl bicara jgn bilang alas milu tunda darimana cerita org cm amcaman doang anas urbaningrum cerita berzilid silit nongol,negatif,shl bicara jangan bilang alas milu tunda darimana cerita orang cuma amcaman doang anas urbaningrum cerita berzilid silit nongol,"['shl', 'bicara', 'jangan', 'bilang', 'alas', 'milu', 'tunda', 'darimana', 'cerita', 'orang', 'cuma', 'amcaman', 'doang', 'anas', 'urbaningrum', 'cerita', 'berzilid', 'silit', 'nongol']","['shl', 'bicara', 'jangan', 'bilang', 'ala', 'milu', 'tunda', 'darimana', 'cerita', 'orang', 'cuma', 'amcaman', 'doang', 'ana', 'urbaningrum', 'cerita', 'berzilid', 'silit', 'nongol']"
bilang aja langsung milu tunda jabat presiden gitu aja tele tele,negatif,bilang saja langsung milu tunda jabat presiden begitu saja tele tele,"['bilang', 'saja', 'langsung', 'milu', 'tunda', 'jabat', 'presiden', 'begitu', 'saja', 'tele', 'tele']","['bilang', 'saja', 'langsung', 'milu', 'tunda', 'jabat', 'presiden', 'begitu', 'saja', 'tele', 'tele']"
jaman now adagium hukum orasi penting politik klik abai rugi yg tunda proses hukum serta milu     yg ga buka hukum kuatir tunda milu rungkad             ,negatif,jaman now adagium hukum orasi penting politik klik abai rugi yang tunda proses hukum serta milu yang tidak buka hukum kuatir tunda milu rungkad,"['jaman', 'now', 'adagium', 'hukum', 'orasi', 'penting', 'politik', 'klik', 'abai', 'rugi', 'yang', 'tunda', 'proses', 'hukum', 'serta', 'milu', 'yang', 'tidak', 'buka', 'hukum', 'kuatir', 'tunda', 'milu', 'rungkad']","['jaman', 'now', 'adagium', 'hukum', 'orasi', 'pent', 'politik', 'klik', 'abai', 'rugi', 'yang', 'tunda', 'prose', 'hukum', 'serta', 'milu', 'yang', 'tidak', 'buka', 'hukum', 'kuatir', 'tunda', 'milu', 'rungkad']"
tum partai otak dedengkot inisiator tunda milu partai dukung partai partai amandemen uud,positif,tum partai otak dedengkot inisiator tunda milu partai dukung partai partai amandemen uud,"['tum', 'partai', 'otak', 'dedengkot', 'inisiator', 'tunda', 'milu', 'partai', 'dukung', 'partai', 'partai', 'amandemen', 'uud']","['tum', 'partai', 'otak', 'dedengkot', 'inisi', 'tunda', 'milu', 'partai', 'dukung', 'partai', 'partai', 'amandemen', 'uud']"
tum partai otak dedengkot tunda milu partai dukung amandemen uud ngebet maju cawapres,positif,tum partai otak dedengkot tunda milu partai dukung amandemen uud ngebet maju cawapres,"['tum', 'partai', 'otak', 'dedengkot', 'tunda', 'milu', 'partai', 'dukung', 'amandemen', 'uud', 'ngebet', 'maju', 'cawapres']","['tum', 'partai', 'otak', 'dedengkot', 'tunda', 'milu', 'partai', 'dukung', 'amandemen', 'uud', 'ngebet', 'maju', 'cawapr']"
klau syl tunda milu ketua partai yg tarung pilpres yg capres yg lgi cawapres,negatif,kalau syl tunda milu ketua partai yang tarung pilpres yang capres yang lagi cawapres,"['kalau', 'syl', 'tunda', 'milu', 'ketua', 'partai', 'yang', 'tarung', 'pilpres', 'yang', 'capres', 'yang', 'lagi', 'cawapres']","['kalau', 'syl', 'tunda', 'milu', 'ketua', 'partai', 'yang', 'tarung', 'pilpr', 'yang', 'capr', 'yang', 'lagi', 'cawapr']"
buka lindung koruptor milu tunda hukum mati korupsi kakap musuh nyata negeri koruptor,negatif,buka lindung koruptor milu tunda hukum mati korupsi kakap musuh nyata negeri koruptor,"['buka', 'lindung', 'koruptor', 'milu', 'tunda', 'hukum', 'mati', 'korupsi', 'kakap', 'musuh', 'nyata', 'negeri', 'koruptor']","['buka', 'lindung', 'koruptor', 'milu', 'tunda', 'hukum', 'mati', 'korupsi', 'kakap', 'musuh', 'nyata', 'negeri', 'koruptor']"
milu d tunda drakor drakor drama kotor,negatif,milu di tunda drakor drakor drama kotor,"['milu', 'di', 'tunda', 'drakor', 'drakor', 'drama', 'kotor']","['milu', 'di', 'tunda', 'drakor', 'drakor', 'drama', 'kotor']"
bahaya milu tunda thn lg,negatif,bahaya milu tunda tahun lagi,"['bahaya', 'milu', 'tunda', 'tahun', 'lagi']","['bahaya', 'milu', 'tunda', 'tahun', 'lagi']"
tunda milu bisnis jalan periode realisasi,negatif,tunda milu bisnis jalan periode realisasi,"['tunda', 'milu', 'bisnis', 'jalan', 'periode', 'realisasi']","['tunda', 'milu', 'bisni', 'jalan', 'period', 'realisasi']"
usirrohingya bubarkanunhcr tundapemilu,negatif,usirrohingya bubarkanunhcr tundapemilu,"['usirrohingya', 'bubarkanunhcr', 'tundapemilu']","['usirrohingya', 'bubarkanunhcr', 'tundapemilu']"
pancing focus serah jalur hukum awas adu domba dg tuju chaos tunda milu,positif,pancing focus serah jalur hukum awas adu domba dengan tuju chaos tunda milu,"['pancing', 'focus', 'serah', 'jalur', 'hukum', 'awas', 'adu', 'domba', 'dengan', 'tuju', 'chaos', 'tunda', 'milu']","['panc', 'focu', 'serah', 'jalur', 'hukum', 'awa', 'adu', 'domba', 'dengan', 'tuju', 'chao', 'tunda', 'milu']"
tunda ruu milu selesai bentuk perintah ruu dkj patut duga rencana bau amis,negatif,tunda ruu milu selesai bentuk perintah ruu dkj patut duga rencana bau amis,"['tunda', 'ruu', 'milu', 'selesai', 'bentuk', 'perintah', 'ruu', 'dkj', 'patut', 'duga', 'rencana', 'bau', 'amis']","['tunda', 'ruu', 'milu', 'selesai', 'bentuk', 'perintah', 'ruu', 'dkj', 'patut', 'duga', 'rencana', 'bau', 'ami']"
pilpres milu tunda y    ,negatif,pilpres milu tunda ya,"['pilpres', 'milu', 'tunda', 'ya']","['pilpr', 'milu', 'tunda', 'ya']"
waaahhh tunda milu    ,negatif,wah tunda milu,"['wah', 'tunda', 'milu']","['wah', 'tunda', 'milu']"
yuk tunda milu yuk,negatif,yuk tunda milu yuk,"['yuk', 'tunda', 'milu', 'yuk']","['yuk', 'tunda', 'milu', 'yuk']"
moment panas milu milu tunda yg vaksin g nyoblos ya,positif,moment panas milu milu tunda yang vaksin tidak nyoblos ya,"['moment', 'panas', 'milu', 'milu', 'tunda', 'yang', 'vaksin', 'tidak', 'nyoblos', 'ya']","['moment', 'pana', 'milu', 'milu', 'tunda', 'yang', 'vaksin', 'tidak', 'nyoblo', 'ya']"
sengaja big boss pancing marah ingin panjang jabat kabul kalo hati hati milu tunda yg ingin ito ku,negatif,sengaja big bos pancing marah ingin panjang jabat kabul kalo hati hati milu tunda yang ingin ito ku,"['sengaja', 'big', 'bos', 'pancing', 'marah', 'ingin', 'panjang', 'jabat', 'kabul', 'kalo', 'hati', 'hati', 'milu', 'tunda', 'yang', 'ingin', 'ito', 'ku']","['sengaja', 'big', 'bo', 'panc', 'marah', 'ingin', 'panjang', 'jabat', 'kabul', 'kalo', 'hati', 'hati', 'milu', 'tunda', 'yang', 'ingin', 'ito', 'ku']"
darurat milu tunda tunnggu,negatif,darurat milu tunda tunnggu,"['darurat', 'milu', 'tunda', 'tunnggu']","['darurat', 'milu', 'tunda', 'tunnggu']"
maaf dana alih covid milu paksa tunda,negatif,maaf dana alih covid milu paksa tunda,"['maaf', 'dana', 'alih', 'covid', 'milu', 'paksa', 'tunda']","['maaf', 'dana', 'alih', 'covid', 'milu', 'paksa', 'tunda']"
milu d tunda,negatif,milu di tunda,"['milu', 'di', 'tunda']","['milu', 'di', 'tunda']"
gak iso d tunda mari milu ta,negatif,tidak iso di tunda mari milu ta,"['tidak', 'iso', 'di', 'tunda', 'mari', 'milu', 'ta']","['tidak', 'iso', 'di', 'tunda', 'mari', 'milu', 'ta']"
tanda milu tunda,negatif,tanda milu tunda,"['tanda', 'milu', 'tunda']","['tanda', 'milu', 'tunda']"
tunda milu    ,positif,tunda milu,"['tunda', 'milu']","['tunda', 'milu']"
sengaja big boss pancing marah ingin panjang jabat kabul kalo hati hati milu tunda yg ingin ito ku              ,negatif,sengaja big bos pancing marah ingin panjang jabat kabul kalo hati hati milu tunda yang ingin ito ku,"['sengaja', 'big', 'bos', 'pancing', 'marah', 'ingin', 'panjang', 'jabat', 'kabul', 'kalo', 'hati', 'hati', 'milu', 'tunda', 'yang', 'ingin', 'ito', 'ku']","['sengaja', 'big', 'bo', 'panc', 'marah', 'ingin', 'panjang', 'jabat', 'kabul', 'kalo', 'hati', 'hati', 'milu', 'tunda', 'yang', 'ingin', 'ito', 'ku']"
hahahaha intelejen asing yg penting coba pengaruh biar tunda milu tdk kerumun periode        ,positif,hahahaha intelejen asing yang penting coba pengaruh biar tunda milu tidak kerumun periode,"['hahahaha', 'intelejen', 'asing', 'yang', 'penting', 'coba', 'pengaruh', 'biar', 'tunda', 'milu', 'tidak', 'kerumun', 'periode']","['hahahaha', 'intelejen', 'ase', 'yang', 'pent', 'coba', 'pengaruh', 'biar', 'tunda', 'milu', 'tidak', 'kerumun', 'period']"
qodari hasan nasbi dan ja terang terang usul periode tunda milu panjang jabat survey puas masyarakat timses trs hrs percaya surveynya,positif,qodari hasan nasbi dan saja terang terang usul periode tunda milu panjang jabat survey puas masyarakat timses terus harus percaya surveynya,"['qodari', 'hasan', 'nasbi', 'dan', 'saja', 'terang', 'terang', 'usul', 'periode', 'tunda', 'milu', 'panjang', 'jabat', 'survey', 'puas', 'masyarakat', 'timses', 'terus', 'harus', 'percaya', 'surveynya']","['qodari', 'hasan', 'nasbi', 'dan', 'saja', 'terang', 'terang', 'usul', 'period', 'tunda', 'milu', 'panjang', 'jabat', 'survey', 'pua', 'masyarakat', 'tims', 'teru', 'haru', 'percaya', 'surveynya']"
tunda ga sii milu        ,negatif,tunda tidak sih milu,"['tunda', 'tidak', 'sih', 'milu']","['tunda', 'tidak', 'sih', 'milu']"
tunda milu,negatif,tunda milu,"['tunda', 'milu']","['tunda', 'milu']"
kek pirsa ya milu tunda salam periode,positif,kayak pirsa ya milu tunda salam periode,"['kayak', 'pirsa', 'ya', 'milu', 'tunda', 'salam', 'periode']","['kayak', 'pirsa', 'ya', 'milu', 'tunda', 'salam', 'period']"
ga berani bawaslu takut x yach jabat nya hilang kubu amin gm diam milu ttp lanjut klo gugat tunda milu jokowi tugas nya,negatif,tidak berani bawaslu takut kali ya jabat nya hilang kubu amin gm diam milu tetap lanjut kalo gugat tunda milu jokowi tugas nya,"['tidak', 'berani', 'bawaslu', 'takut', 'kali', 'ya', 'jabat', 'nya', 'hilang', 'kubu', 'amin', 'gm', 'diam', 'milu', 'tetap', 'lanjut', 'kalo', 'gugat', 'tunda', 'milu', 'jokowi', 'tugas', 'nya']","['tidak', 'berani', 'bawaslu', 'takut', 'kali', 'ya', 'jabat', 'nya', 'hilang', 'kubu', 'amin', 'gm', 'diam', 'milu', 'tetap', 'lanjut', 'kalo', 'gugat', 'tunda', 'milu', 'jokowi', 'tuga', 'nya']"
tau mledak bum milu tunda,negatif,tau mledak bum milu tunda,"['tau', 'mledak', 'bum', 'milu', 'tunda']","['tau', 'mledak', 'bum', 'milu', 'tunda']"
tunda tunda siap milu,positif,tunda tunda siap milu,"['tunda', 'tunda', 'siap', 'milu']","['tunda', 'tunda', 'siap', 'milu']"
gak milu tunda pancing,positif,tidak milu tunda pancing,"['tidak', 'milu', 'tunda', 'pancing']","['tidak', 'milu', 'tunda', 'panc']"
duga strategi jahat tuju parpol reaksi keras chaos milu tunda langgeng panjang jabat rezim partaiummat,negatif,duga strategi jahat tuju parpol reaksi keras chaos milu tunda langgeng panjang jabat rezim partaiummat,"['duga', 'strategi', 'jahat', 'tuju', 'parpol', 'reaksi', 'keras', 'chaos', 'milu', 'tunda', 'langgeng', 'panjang', 'jabat', 'rezim', 'partaiummat']","['duga', 'strategi', 'jahat', 'tuju', 'parpol', 'reaksi', 'kera', 'chao', 'milu', 'tunda', 'langgeng', 'panjang', 'jabat', 'rezim', 'partaiummat']"
tunda jokowi lengser skenario yg maha dahsyat keri berfikir milu jalan sesuai jadwal sia sia penclosan suara guna mungut suara,negatif,tunda jokowi lengser skenario yang maha dahsyat keri berpikir milu jalan sesuai jadwal sia sia penclosan suara guna mungut suara,"['tunda', 'jokowi', 'lengser', 'skenario', 'yang', 'maha', 'dahsyat', 'keri', 'berpikir', 'milu', 'jalan', 'sesuai', 'jadwal', 'sia', 'sia', 'penclosan', 'suara', 'guna', 'mungut', 'suara']","['tunda', 'jokowi', 'lengser', 'skenario', 'yang', 'maha', 'dahsyat', 'keri', 'berpikir', 'milu', 'jalan', 'sesuai', 'jadwal', 'sia', 'sia', 'penclosan', 'suara', 'guna', 'mungut', 'suara']"
dengar cerita teman yg tugas kpu pusat merinding dapat milu tunda jokowi makdzulkan habis jabat buang uang rakyat selenggara milu,negatif,dengar cerita teman yang tugas kpu pusat merinding dapat milu tunda jokowi makdzulkan habis jabat buang uang rakyat selenggara milu,"['dengar', 'cerita', 'teman', 'yang', 'tugas', 'kpu', 'pusat', 'merinding', 'dapat', 'milu', 'tunda', 'jokowi', 'makdzulkan', 'habis', 'jabat', 'buang', 'uang', 'rakyat', 'selenggara', 'milu']","['dengar', 'cerita', 'teman', 'yang', 'tuga', 'kpu', 'pusat', 'merind', 'dapat', 'milu', 'tunda', 'jokowi', 'makdzulkan', 'habi', 'jabat', 'buang', 'uang', 'rakyat', 'selenggara', 'milu']"
bayangin aja bayangin dlu nih kalo trnyata outbreak covid bener pas februari so perintah ambil langkah darurat sehat milu tunda dyaaaar,positif,bayangkan saja bayangkan dulu nih kalo ternyata outbreak covid benar pas februari sok perintah ambil langkah darurat sehat milu tunda dyaaaar,"['bayangkan', 'saja', 'bayangkan', 'dulu', 'nih', 'kalo', 'ternyata', 'outbreak', 'covid', 'benar', 'pas', 'februari', 'sok', 'perintah', 'ambil', 'langkah', 'darurat', 'sehat', 'milu', 'tunda', 'dyaaaar']","['bayangkan', 'saja', 'bayangkan', 'dulu', 'nih', 'kalo', 'ternyata', 'outbreak', 'covid', 'benar', 'pa', 'februari', 'sok', 'perintah', 'ambil', 'langkah', 'darurat', 'sehat', 'milu', 'tunda', 'dyaaaar']"
diam layar jokowi yg orkestra revisi uu kpk via usaha gigih kader pdip masinton dn arteria presiden periode panjang jabat presiden n tunda milu,negatif,diam layar jokowi yang orkestra revisi uu kpk via usaha gigih kader pdip masinton dan arteria presiden periode panjang jabat presiden n tunda milu,"['diam', 'layar', 'jokowi', 'yang', 'orkestra', 'revisi', 'uu', 'kpk', 'via', 'usaha', 'gigih', 'kader', 'pdip', 'masinton', 'dan', 'arteria', 'presiden', 'periode', 'panjang', 'jabat', 'presiden', 'n', 'tunda', 'milu']","['diam', 'layar', 'jokowi', 'yang', 'orkestra', 'revisi', 'uu', 'kpk', 'via', 'usaha', 'gigih', 'kader', 'pdip', 'masinton', 'dan', 'arteria', 'presiden', 'period', 'panjang', 'jabat', 'presiden', 'n', 'tunda', 'milu']"
mantan agt kpu daerah periode buka suara milu tunda agt kpu ri hrs pecat olh dkpp tahap milu hrs proses ulang dri tahap verfak anggota parpol,negatif,mantan agt kpu daerah periode buka suara milu tunda agt kpu ri harus pecat olh dkpp tahap milu harus proses ulang dari tahap verfak anggota parpol,"['mantan', 'agt', 'kpu', 'daerah', 'periode', 'buka', 'suara', 'milu', 'tunda', 'agt', 'kpu', 'ri', 'harus', 'pecat', 'olh', 'dkpp', 'tahap', 'milu', 'harus', 'proses', 'ulang', 'dari', 'tahap', 'verfak', 'anggota', 'parpol']","['mantan', 'agt', 'kpu', 'daerah', 'period', 'buka', 'suara', 'milu', 'tunda', 'agt', 'kpu', 'ri', 'haru', 'pecat', 'olh', 'dkpp', 'tahap', 'milu', 'haru', 'prose', 'ulang', 'dari', 'tahap', 'verfak', 'anggota', 'parpol']"
solusi elemen masyarakat turun jalan tunda milu kalo indikasi ketidaknetralan aparat milu,positif,solusi elemen masyarakat turun jalan tunda milu kalo indikasi ketidaknetralan aparat milu,"['solusi', 'elemen', 'masyarakat', 'turun', 'jalan', 'tunda', 'milu', 'kalo', 'indikasi', 'ketidaknetralan', 'aparat', 'milu']","['solusi', 'elemen', 'masyarakat', 'turun', 'jalan', 'tunda', 'milu', 'kalo', 'indikasi', 'ketidaknetralan', 'aparat', 'milu']"
capek lihatcara jahat pura pro berantas korupsi coba kpk henti korupsi pura dukung kpk yg kuat ubah lemah uu kpk pura taat hukum periode kuasa tunda milu manipulasi hukum mk desember,negatif,capek lihatcara jahat pura pro berantas korupsi coba kpk henti korupsi pura dukung kpk yang kuat ubah lemah uu kpk pura taat hukum periode kuasa tunda milu manipulasi hukum maka desember,"['capek', 'lihatcara', 'jahat', 'pura', 'pro', 'berantas', 'korupsi', 'coba', 'kpk', 'henti', 'korupsi', 'pura', 'dukung', 'kpk', 'yang', 'kuat', 'ubah', 'lemah', 'uu', 'kpk', 'pura', 'taat', 'hukum', 'periode', 'kuasa', 'tunda', 'milu', 'manipulasi', 'hukum', 'maka', 'desember']","['capek', 'lihatcara', 'jahat', 'pura', 'pro', 'beranta', 'korupsi', 'coba', 'kpk', 'henti', 'korupsi', 'pura', 'dukung', 'kpk', 'yang', 'kuat', 'ubah', 'lemah', 'uu', 'kpk', 'pura', 'taat', 'hukum', 'period', 'kuasa', 'tunda', 'milu', 'manipulasi', 'hukum', 'maka', 'desemb']"
kadang gw mikir rakyat kaya digodog amarahnya sengaja ya biar gaduh trus alas tunda milu ko brani banget tlanjang banget licik ya minim kl target gagal milu ter,negatif,kadang gue mikir rakyat kayak digodog amarahnya sengaja ya biar gaduh terus alas tunda milu kok berani banget tlanjang banget licik ya minim kalo target gagal milu ter,"['kadang', 'gue', 'mikir', 'rakyat', 'kayak', 'digodog', 'amarahnya', 'sengaja', 'ya', 'biar', 'gaduh', 'terus', 'alas', 'tunda', 'milu', 'kok', 'berani', 'banget', 'tlanjang', 'banget', 'licik', 'ya', 'minim', 'kalo', 'target', 'gagal', 'milu', 'ter']","['kadang', 'gue', 'mikir', 'rakyat', 'kayak', 'digodog', 'amarahnya', 'sengaja', 'ya', 'biar', 'gaduh', 'teru', 'ala', 'tunda', 'milu', 'kok', 'berani', 'banget', 'tlanjang', 'banget', 'licik', 'ya', 'minim', 'kalo', 'target', 'gagal', 'milu', 'ter']"
game ular tangga demokrasi star ide prd ggsn tunda milu all pj kada cawe pilpres isu jgn slh pilih pimpin hrs lnjtkn putus emka nak pilpres deklarasi kades ogah kondangan ggsan no debat cawapres rasane kek,negatif,game ular tangga demokrasi star ide prd ggsn tunda milu all pj kada cawe pilpres isu jangan salah pilih pimpin harus lnjtkn putus emka nak pilpres deklarasi kades ogah kondangan ggsan no debat cawapres rasane kayak,"['game', 'ular', 'tangga', 'demokrasi', 'star', 'ide', 'prd', 'ggsn', 'tunda', 'milu', 'all', 'pj', 'kada', 'cawe', 'pilpres', 'isu', 'jangan', 'salah', 'pilih', 'pimpin', 'harus', 'lnjtkn', 'putus', 'emka', 'nak', 'pilpres', 'deklarasi', 'kades', 'ogah', 'kondangan', 'ggsan', 'no', 'debat', 'cawapres', 'rasane', 'kayak']","['game', 'ular', 'tangga', 'demokrasi', 'star', 'ide', 'prd', 'ggsn', 'tunda', 'milu', 'all', 'pj', 'kada', 'caw', 'pilpr', 'isu', 'jangan', 'salah', 'pilih', 'pimpin', 'haru', 'lnjtkn', 'putu', 'emka', 'nak', 'pilpr', 'deklarasi', 'kade', 'ogah', 'kondangan', 'ggsan', 'no', 'debat', 'cawapr', 'rasan', 'kayak']"
awas info hoax adi domba chaos tunda milu akhirmya panjang kuasa,negatif,awas info hoax adi domba chaos tunda milu akhirmya panjang kuasa,"['awas', 'info', 'hoax', 'adi', 'domba', 'chaos', 'tunda', 'milu', 'akhirmya', 'panjang', 'kuasa']","['awa', 'info', 'hoax', 'adi', 'domba', 'chao', 'tunda', 'milu', 'akhirmya', 'panjang', 'kuasa']"
periode gagal sdh kerah sumberdaya negara utk tunda milu gagal eh kuasa utk tahan kuasa dng angkat anak jd cawapres harap bs jd presiden nggak capek presiden,negatif,periode gagal sudah kerah sumberdaya negara untuk tunda milu gagal eh kuasa untuk tahan kuasa dengan angkat anak jadi cawapres harap bisa jadi presiden tidak capek presiden,"['periode', 'gagal', 'sudah', 'kerah', 'sumberdaya', 'negara', 'untuk', 'tunda', 'milu', 'gagal', 'eh', 'kuasa', 'untuk', 'tahan', 'kuasa', 'dengan', 'angkat', 'anak', 'jadi', 'cawapres', 'harap', 'bisa', 'jadi', 'presiden', 'tidak', 'capek', 'presiden']","['period', 'gagal', 'sudah', 'kerah', 'sumberdaya', 'negara', 'untuk', 'tunda', 'milu', 'gagal', 'eh', 'kuasa', 'untuk', 'tahan', 'kuasa', 'dengan', 'angkat', 'anak', 'jadi', 'cawapr', 'harap', 'bisa', 'jadi', 'presiden', 'tidak', 'capek', 'presiden']"
